DrugID,DiseaseID,numPreds
DB00480,MESH:D005221,40
DB00480,MESH:D005767,40
DB00480,MESH:D008228,30
DB00480,MESH:D008231,40
DB00480,MESH:D009437,0
DB00480,MESH:D009503,40
DB00480,MESH:D011471,40
DB00480,MESH:D011655,40
DB00480,MESH:D013262,40
DB00480,MESH:D013921,40
DB00480,MESH:D013923,40
DB00480,MESH:D013927,40
DB00480,MESH:D017114,40
DB00480,MESH:D020246,40
DB00480,MESH:D053099,40
DB00480,MESH:D056486,40
DB00514,MESH:D000015,40
DB00514,MESH:D001249,40
DB00514,MESH:D001259,40
DB00514,MESH:D001289,40
DB00514,MESH:D001714,40
DB00514,MESH:D001919,40
DB00514,MESH:D002779,40
DB00514,MESH:D003072,40
DB00514,MESH:D003967,40
DB00514,MESH:D004409,40
DB00514,MESH:D004421,40
DB00514,MESH:D006212,40
DB00514,MESH:D006261,40
DB00514,MESH:D006930,40
DB00514,MESH:D007319,40
DB00514,MESH:D009103,40
DB00514,MESH:D009422,40
DB00514,MESH:D010146,40
DB00514,MESH:D010259,40
DB00514,MESH:D011605,40
DB00514,MESH:D011618,40
DB00514,MESH:D012128,40
DB00514,MESH:D012148,40
DB00514,MESH:D012640,40
DB00514,MESH:D012893,40
DB00514,MESH:D013064,40
DB00514,MESH:D013375,40
DB00514,MESH:D014786,40
DB00514,MESH:D014806,40
DB00514,MESH:D014839,40
DB00514,MESH:D015427,40
DB00514,MESH:D019954,40
DB00514,MESH:D019964,40
DB00514,MESH:D019966,40
DB00514,MESH:D020158,40
DB00514,MESH:D020964,40
DB00514,MESH:D053609,40
DB00514,MESH:D056486,40
DB00619,MESH:D000015,40
DB00619,MESH:D000022,40
DB00619,MESH:D000740,40
DB00619,MESH:D001752,40
DB00619,MESH:D001859,40
DB00619,MESH:D001943,40
DB00619,MESH:D003967,40
DB00619,MESH:D004487,40
DB00619,MESH:D004802,40
DB00619,MESH:D005076,40
DB00619,MESH:D005770,40
DB00619,MESH:D005910,40
DB00619,MESH:D005921,40
DB00619,MESH:D006319,40
DB00619,MESH:D006331,40
DB00619,MESH:D006333,40
DB00619,MESH:D006505,40
DB00619,MESH:D006996,40
DB00619,MESH:D007938,40
DB00619,MESH:D007942,40
DB00619,MESH:D008064,40
DB00619,MESH:D008103,40
DB00619,MESH:D008106,40
DB00619,MESH:D008107,40
DB00619,MESH:D008133,40
DB00619,MESH:D008175,40
DB00619,MESH:D008654,40
DB00619,MESH:D009137,40
DB00619,MESH:D009325,40
DB00619,MESH:D009336,40
DB00619,MESH:D009362,40
DB00619,MESH:D009369,40
DB00619,MESH:D009376,25
DB00619,MESH:D010014,40
DB00619,MESH:D010022,40
DB00619,MESH:D010523,40
DB00619,MESH:D011471,40
DB00619,MESH:D011658,40
DB00619,MESH:D012008,40
DB00619,MESH:D013274,40
DB00619,MESH:D013920,40
DB00619,MESH:D014657,40
DB00619,MESH:D014839,40
DB00619,MESH:D015464,40
DB00619,MESH:D017114,40
DB00619,MESH:D017379,40
DB00619,MESH:D017512,40
DB00619,MESH:D017674,40
DB00619,MESH:D017681,40
DB00619,MESH:D018241,40
DB00619,MESH:D018487,40
DB00619,MESH:D019693,0
DB00619,MESH:D020520,40
DB00619,MESH:D046152,40
DB00619,MESH:D051437,40
DB00619,MESH:D054198,40
DB00619,MESH:D056486,40
DB00619,MESH:D058186,40
DB00619,MESH:D065630,0
DB00459,MESH:D002294,40
DB00459,MESH:D002779,40
DB00459,MESH:D004487,40
DB00459,MESH:D005355,40
DB00459,MESH:D006330,40
DB00459,MESH:D006949,40
DB00459,MESH:D008103,40
DB00459,MESH:D008831,40
DB00459,MESH:D010214,40
DB00459,MESH:D010523,40
DB00459,MESH:D011537,40
DB00459,MESH:D011565,40
DB00459,MESH:D012878,40
DB00459,MESH:D013927,40
DB00459,MESH:D015535,0
DB00459,MESH:D017880,33
DB00459,MESH:D020520,40
DB00459,MESH:D034381,40
DB00459,MESH:D056486,40
DB09131,MESH:D000015,40
DB09131,MESH:D000544,40
DB09131,MESH:D001259,40
DB09131,MESH:D003072,40
DB09131,MESH:D006527,40
DB09131,MESH:D008659,40
DB09131,MESH:D009421,40
DB09131,MESH:D010243,40
DB09131,MESH:D010859,0
DB09131,MESH:D012640,40
DB09131,MESH:D014202,40
DB09131,MESH:D017496,40
DB09131,MESH:D019954,40
DB09131,MESH:D048629,40
DB09131,MESH:D056486,40
DB00834,MESH:D000544,40
DB00834,MESH:D000787,40
DB00834,MESH:D001919,40
DB00834,MESH:D002277,40
DB00834,MESH:D003480,0
DB00834,MESH:D005158,40
DB00834,MESH:D005234,40
DB00834,MESH:D005313,40
DB00834,MESH:D006323,40
DB00834,MESH:D006470,40
DB00834,MESH:D006966,40
DB00834,MESH:D006973,40
DB00834,MESH:D007008,40
DB00834,MESH:D007247,40
DB00834,MESH:D007249,40
DB00834,MESH:D008231,40
DB00834,MESH:D008325,40
DB00834,MESH:D009123,40
DB00834,MESH:D010049,40
DB00834,MESH:D010051,40
DB00834,MESH:D010900,40
DB00834,MESH:D012640,40
DB00834,MESH:D013375,40
DB00834,MESH:D014474,40
DB00834,MESH:D014693,40
DB00834,MESH:D015431,40
DB00834,MESH:D019636,40
DB00834,MESH:D019970,40
DB00834,MESH:D020244,40
DB00834,MESH:D020964,40
DB00834,MESH:D055371,40
DB00834,MESH:D056486,40
DB00917,MESH:D000022,40
DB00917,MESH:D001014,40
DB00917,MESH:D001145,40
DB00917,MESH:D001169,40
DB00917,MESH:D001172,40
DB00917,MESH:D001477,40
DB00917,MESH:D001919,40
DB00917,MESH:D001930,40
DB00917,MESH:D001943,40
DB00917,MESH:D002277,40
DB00917,MESH:D002375,40
DB00917,MESH:D002471,40
DB00917,MESH:D003229,40
DB00917,MESH:D003329,40
DB00917,MESH:D003371,40
DB00917,MESH:D003556,40
DB00917,MESH:D003866,40
DB00917,MESH:D004211,40
DB00917,MESH:D004409,40
DB00917,MESH:D004417,40
DB00917,MESH:D004487,40
DB00917,MESH:D004890,40
DB00917,MESH:D004938,30
DB00917,MESH:D005119,0
DB00917,MESH:D005198,40
DB00917,MESH:D005334,40
DB00917,MESH:D006261,40
DB00917,MESH:D006417,40
DB00917,MESH:D006470,40
DB00917,MESH:D006869,40
DB00917,MESH:D006930,40
DB00917,MESH:D006973,40
DB00917,MESH:D007022,40
DB00917,MESH:D007105,0
DB00917,MESH:D007153,0
DB00917,MESH:D007172,40
DB00917,MESH:D007249,40
DB00917,MESH:D007410,40
DB00917,MESH:D007674,40
DB00917,MESH:D008106,40
DB00917,MESH:D009101,36
DB00917,MESH:D009122,40
DB00917,MESH:D009135,40
DB00917,MESH:D009325,40
DB00917,MESH:D009336,40
DB00917,MESH:D009404,40
DB00917,MESH:D010146,40
DB00917,MESH:D010149,40
DB00917,MESH:D010190,40
DB00917,MESH:D010195,40
DB00917,MESH:D010998,40
DB00917,MESH:D012509,40
DB00917,MESH:D013276,40
DB00917,MESH:D013610,40
DB00917,MESH:D013921,40
DB00917,MESH:D013927,40
DB00917,MESH:D014517,40
DB00917,MESH:D014839,40
DB00917,MESH:D015179,40
DB00917,MESH:D015427,40
DB00917,MESH:D016055,40
DB00917,MESH:D016535,40
DB00917,MESH:D017544,0
DB00917,MESH:D018500,40
DB00917,MESH:D019956,40
DB00917,MESH:D050197,40
DB00917,MESH:D053201,40
DB00917,MESH:D054990,40
DB00331,MESH:D000022,40
DB00331,MESH:D000140,40
DB00331,MESH:D000686,40
DB00331,MESH:D000743,40
DB00331,MESH:D000749,40
DB00331,MESH:D000855,40
DB00331,MESH:D001002,40
DB00331,MESH:D001766,40
DB00331,MESH:D002277,40
DB00331,MESH:D002318,40
DB00331,MESH:D002779,40
DB00331,MESH:D002780,40
DB00331,MESH:D003110,40
DB00331,MESH:D003920,40
DB00331,MESH:D003924,40
DB00331,MESH:D003925,40
DB00331,MESH:D003928,40
DB00331,MESH:D003967,40
DB00331,MESH:D004409,40
DB00331,MESH:D005221,40
DB00331,MESH:D005234,40
DB00331,MESH:D006331,40
DB00331,MESH:D006505,40
DB00331,MESH:D006529,40
DB00331,MESH:D006932,40
DB00331,MESH:D006937,40
DB00331,MESH:D006943,40
DB00331,MESH:D006946,40
DB00331,MESH:D006947,40
DB00331,MESH:D006949,40
DB00331,MESH:D006973,40
DB00331,MESH:D007022,40
DB00331,MESH:D007035,40
DB00331,MESH:D007333,40
DB00331,MESH:D007859,40
DB00331,MESH:D008107,40
DB00331,MESH:D008175,40
DB00331,MESH:D008569,40
DB00331,MESH:D008659,40
DB00331,MESH:D009135,40
DB00331,MESH:D009220,40
DB00331,MESH:D009369,40
DB00331,MESH:D009400,40
DB00331,MESH:D009765,40
DB00331,MESH:D010195,40
DB00331,MESH:D010523,40
DB00331,MESH:D011225,40
DB00331,MESH:D011297,40
DB00331,MESH:D011470,40
DB00331,MESH:D011654,40
DB00331,MESH:D012640,40
DB00331,MESH:D013610,40
DB00331,MESH:D014786,40
DB00331,MESH:D014839,40
DB00331,MESH:D015228,40
DB00331,MESH:D015430,40
DB00331,MESH:D015431,40
DB00331,MESH:D015746,40
DB00331,MESH:D016640,40
DB00331,MESH:D017114,40
DB00331,MESH:D017588,40
DB00331,MESH:D018149,40
DB00331,MESH:D019457,5
DB00331,MESH:D020521,40
DB00331,MESH:D024821,40
DB00331,MESH:D041781,40
DB00331,MESH:D048909,40
DB00331,MESH:D050171,40
DB00331,MESH:D050723,40
DB00331,MESH:D051437,40
DB00331,MESH:D056486,40
DB00331,MESH:D056769,20
DB00331,MESH:D058186,40
DB00331,MESH:D062787,40
DB00787,MESH:D000022,40
DB00787,MESH:D000163,40
DB00787,MESH:D000741,40
DB00787,MESH:D001259,40
DB00787,MESH:D001424,40
DB00787,MESH:D001714,40
DB00787,MESH:D002819,40
DB00787,MESH:D003128,40
DB00787,MESH:D003586,40
DB00787,MESH:D003866,40
DB00787,MESH:D004401,40
DB00787,MESH:D004660,40
DB00787,MESH:D004830,40
DB00787,MESH:D004831,40
DB00787,MESH:D005221,40
DB00787,MESH:D006212,40
DB00787,MESH:D006509,40
DB00787,MESH:D006561,40
DB00787,MESH:D006566,40
DB00787,MESH:D007676,40
DB00787,MESH:D007970,40
DB00787,MESH:D008590,40
DB00787,MESH:D009336,40
DB00787,MESH:D009395,40
DB00787,MESH:D009436,40
DB00787,MESH:D009461,40
DB00787,MESH:D010259,40
DB00787,MESH:D011141,40
DB00787,MESH:D011595,40
DB00787,MESH:D012640,40
DB00787,MESH:D014202,40
DB00787,MESH:D014839,40
DB00787,MESH:D017088,40
DB00787,MESH:D017674,40
DB00787,MESH:D018792,40
DB00787,MESH:D019954,40
DB00787,MESH:D020803,40
DB00787,MESH:D052878,40
DB00787,MESH:D053608,40
DB00787,MESH:D053609,40
DB00787,MESH:D054038,40
DB00787,MESH:D056784,40
DB00203,MESH:D000026,40
DB00203,MESH:D000648,40
DB00203,MESH:D001281,40
DB00203,MESH:D001651,40
DB00203,MESH:D002543,40
DB00203,MESH:D002637,40
DB00203,MESH:D003328,40
DB00203,MESH:D003550,40
DB00203,MESH:D006261,40
DB00203,MESH:D006332,40
DB00203,MESH:D006529,40
DB00203,MESH:D006943,40
DB00203,MESH:D006946,40
DB00203,MESH:D006973,40
DB00203,MESH:D006976,40
DB00203,MESH:D007022,40
DB00203,MESH:D007172,40
DB00203,MESH:D007674,40
DB00203,MESH:D008881,40
DB00203,MESH:D009135,40
DB00203,MESH:D009202,40
DB00203,MESH:D009203,40
DB00203,MESH:D009325,40
DB00203,MESH:D009336,40
DB00203,MESH:D010146,40
DB00203,MESH:D011014,40
DB00203,MESH:D011183,40
DB00203,MESH:D011471,40
DB00203,MESH:D012170,40
DB00203,MESH:D012640,40
DB00203,MESH:D012877,40
DB00203,MESH:D013272,40
DB00203,MESH:D013375,40
DB00203,MESH:D013610,40
DB00203,MESH:D015228,40
DB00203,MESH:D015428,40
DB00203,MESH:D015431,40
DB00203,MESH:D015508,40
DB00203,MESH:D015746,40
DB00203,MESH:D017202,40
DB00203,MESH:D018487,40
DB00203,MESH:D018917,40
DB00203,MESH:D020018,40
DB00203,MESH:D020244,40
DB00203,MESH:D020345,40
DB00203,MESH:D020521,40
DB00203,MESH:D023921,40
DB00203,MESH:D048550,40
DB00203,MESH:D065630,40
DB02709,MESH:D000067877,40
DB02709,MESH:D000068079,40
DB02709,MESH:D000077192,40
DB02709,MESH:D000077195,40
DB02709,MESH:D000077274,40
DB02709,MESH:D000236,40
DB02709,MESH:D000303,40
DB02709,MESH:D000419,40
DB02709,MESH:D000544,40
DB02709,MESH:D000690,40
DB02709,MESH:D000707,40
DB02709,MESH:D000740,40
DB02709,MESH:D000853,40
DB02709,MESH:D000860,40
DB02709,MESH:D001169,40
DB02709,MESH:D001172,40
DB02709,MESH:D001249,40
DB02709,MESH:D001862,40
DB02709,MESH:D001919,40
DB02709,MESH:D001929,40
DB02709,MESH:D001930,40
DB02709,MESH:D001943,40
DB02709,MESH:D002277,40
DB02709,MESH:D002289,40
DB02709,MESH:D002292,40
DB02709,MESH:D002311,40
DB02709,MESH:D002312,40
DB02709,MESH:D002318,40
DB02709,MESH:D002375,40
DB02709,MESH:D002471,40
DB02709,MESH:D002544,40
DB02709,MESH:D002545,40
DB02709,MESH:D002546,40
DB02709,MESH:D002583,40
DB02709,MESH:D002779,40
DB02709,MESH:D003072,40
DB02709,MESH:D003092,40
DB02709,MESH:D003093,40
DB02709,MESH:D003110,40
DB02709,MESH:D003111,40
DB02709,MESH:D003324,40
DB02709,MESH:D003866,40
DB02709,MESH:D003920,40
DB02709,MESH:D003921,40
DB02709,MESH:D003922,40
DB02709,MESH:D003924,40
DB02709,MESH:D003925,40
DB02709,MESH:D003929,40
DB02709,MESH:D003930,40
DB02709,MESH:D004195,40
DB02709,MESH:D004487,40
DB02709,MESH:D004489,40
DB02709,MESH:D004681,40
DB02709,MESH:D004715,40
DB02709,MESH:D004719,40
DB02709,MESH:D004769,40
DB02709,MESH:D004890,40
DB02709,MESH:D004938,40
DB02709,MESH:D005199,40
DB02709,MESH:D005221,40
DB02709,MESH:D005234,40
DB02709,MESH:D005317,40
DB02709,MESH:D005355,40
DB02709,MESH:D005512,40
DB02709,MESH:D005621,40
DB02709,MESH:D005909,40
DB02709,MESH:D005922,40
DB02709,MESH:D006042,40
DB02709,MESH:D006258,40
DB02709,MESH:D006317,40
DB02709,MESH:D006331,40
DB02709,MESH:D006332,40
DB02709,MESH:D006333,40
DB02709,MESH:D006470,40
DB02709,MESH:D006505,40
DB02709,MESH:D006528,40
DB02709,MESH:D006529,40
DB02709,MESH:D006561,40
DB02709,MESH:D006816,40
DB02709,MESH:D006930,40
DB02709,MESH:D006943,40
DB02709,MESH:D006946,40
DB02709,MESH:D006948,40
DB02709,MESH:D006949,40
DB02709,MESH:D006967,40
DB02709,MESH:D006973,40
DB02709,MESH:D006976,40
DB02709,MESH:D006984,40
DB02709,MESH:D007010,40
DB02709,MESH:D007172,40
DB02709,MESH:D007247,40
DB02709,MESH:D007249,40
DB02709,MESH:D007251,40
DB02709,MESH:D007410,40
DB02709,MESH:D007511,40
DB02709,MESH:D007627,40
DB02709,MESH:D007669,40
DB02709,MESH:D007905,40
DB02709,MESH:D007948,40
DB02709,MESH:D008106,40
DB02709,MESH:D008107,40
DB02709,MESH:D008113,40
DB02709,MESH:D008114,40
DB02709,MESH:D008171,40
DB02709,MESH:D008232,40
DB02709,MESH:D008258,40
DB02709,MESH:D008268,40
DB02709,MESH:D008325,40
DB02709,MESH:D008545,40
DB02709,MESH:D008546,40
DB02709,MESH:D008569,40
DB02709,MESH:D008659,40
DB02709,MESH:D009069,40
DB02709,MESH:D009101,40
DB02709,MESH:D009133,40
DB02709,MESH:D009134,36
DB02709,MESH:D009202,40
DB02709,MESH:D009205,40
DB02709,MESH:D009293,40
DB02709,MESH:D009336,40
DB02709,MESH:D009361,40
DB02709,MESH:D009362,40
DB02709,MESH:D009369,40
DB02709,MESH:D009389,40
DB02709,MESH:D009410,40
DB02709,MESH:D009436,40
DB02709,MESH:D009765,40
DB02709,MESH:D009845,40
DB02709,MESH:D010003,40
DB02709,MESH:D010024,40
DB02709,MESH:D010051,40
DB02709,MESH:D010190,40
DB02709,MESH:D010195,40
DB02709,MESH:D010302,40
DB02709,MESH:D010538,40
DB02709,MESH:D011085,40
DB02709,MESH:D011125,40
DB02709,MESH:D011225,40
DB02709,MESH:D011230,40
DB02709,MESH:D011371,40
DB02709,MESH:D011471,40
DB02709,MESH:D011507,40
DB02709,MESH:D011654,40
DB02709,MESH:D011658,40
DB02709,MESH:D012140,40
DB02709,MESH:D012163,40
DB02709,MESH:D012164,40
DB02709,MESH:D012595,40
DB02709,MESH:D012600,40
DB02709,MESH:D012640,40
DB02709,MESH:D012751,40
DB02709,MESH:D012771,40
DB02709,MESH:D012878,40
DB02709,MESH:D013163,40
DB02709,MESH:D013272,40
DB02709,MESH:D013733,40
DB02709,MESH:D014062,40
DB02709,MESH:D014277,40
DB02709,MESH:D014594,40
DB02709,MESH:D014652,40
DB02709,MESH:D014855,40
DB02709,MESH:D014898,40
DB02709,MESH:D014947,40
DB02709,MESH:D015179,40
DB02709,MESH:D015266,40
DB02709,MESH:D015427,40
DB02709,MESH:D015430,40
DB02709,MESH:D015431,40
DB02709,MESH:D015452,40
DB02709,MESH:D015458,40
DB02709,MESH:D015459,40
DB02709,MESH:D015464,40
DB02709,MESH:D015470,40
DB02709,MESH:D015473,40
DB02709,MESH:D015658,40
DB02709,MESH:D015663,40
DB02709,MESH:D015674,40
DB02709,MESH:D015861,40
DB02709,MESH:D016301,40
DB02709,MESH:D016393,40
DB02709,MESH:D016769,40
DB02709,MESH:D017086,40
DB02709,MESH:D017380,40
DB02709,MESH:D017544,40
DB02709,MESH:D018357,40
DB02709,MESH:D018450,40
DB02709,MESH:D018487,40
DB02709,MESH:D018497,40
DB02709,MESH:D018754,40
DB02709,MESH:D018805,40
DB02709,MESH:D018908,40
DB02709,MESH:D019283,40
DB02709,MESH:D019446,40
DB02709,MESH:D019457,40
DB02709,MESH:D019588,40
DB02709,MESH:D019636,40
DB02709,MESH:D019966,40
DB02709,MESH:D020078,40
DB02709,MESH:D020138,40
DB02709,MESH:D020256,40
DB02709,MESH:D020258,40
DB02709,MESH:D020261,40
DB02709,MESH:D020301,40
DB02709,MESH:D020345,40
DB02709,MESH:D020370,40
DB02709,MESH:D020388,40
DB02709,MESH:D020520,40
DB02709,MESH:D020521,40
DB02709,MESH:D020734,40
DB02709,MESH:D020964,40
DB02709,MESH:D021081,40
DB02709,MESH:D028361,40
DB02709,MESH:D029424,40
DB02709,MESH:D033461,40
DB02709,MESH:D034381,40
DB02709,MESH:D044584,40
DB02709,MESH:D048550,40
DB02709,MESH:D048909,40
DB02709,MESH:D050171,40
DB02709,MESH:D050197,40
DB02709,MESH:D053627,40
DB02709,MESH:D054144,40
DB02709,MESH:D055371,40
DB02709,MESH:D055959,40
DB02709,MESH:D056486,40
DB02709,MESH:D058065,40
DB02709,MESH:D058426,40
DB02709,MESH:D058739,40
DB02709,MESH:D065626,40
DB02709,MESH:D066126,40
DB01593,MESH:D000067877,40
DB01593,MESH:D000077277,40
DB01593,MESH:D000169,40
DB01593,MESH:D000505,40
DB01593,MESH:D000544,40
DB01593,MESH:D000855,40
DB01593,MESH:D000857,23
DB01593,MESH:D001249,40
DB01593,MESH:D001651,40
DB01593,MESH:D001847,40
DB01593,MESH:D001930,40
DB01593,MESH:D001943,40
DB01593,MESH:D002294,40
DB01593,MESH:D002318,40
DB01593,MESH:D003643,40
DB01593,MESH:D003865,40
DB01593,MESH:D003967,40
DB01593,MESH:D004198,40
DB01593,MESH:D004487,40
DB01593,MESH:D004938,40
DB01593,MESH:D005128,40
DB01593,MESH:D005334,40
DB01593,MESH:D005767,40
DB01593,MESH:D005910,40
DB01593,MESH:D006130,40
DB01593,MESH:D006212,40
DB01593,MESH:D006330,40
DB01593,MESH:D006331,40
DB01593,MESH:D006333,40
DB01593,MESH:D006335,40
DB01593,MESH:D006501,40
DB01593,MESH:D006529,40
DB01593,MESH:D006949,40
DB01593,MESH:D006965,40
DB01593,MESH:D006975,40
DB01593,MESH:D007022,40
DB01593,MESH:D007154,40
DB01593,MESH:D007511,40
DB01593,MESH:D007674,40
DB01593,MESH:D007676,40
DB01593,MESH:D007938,40
DB01593,MESH:D008106,40
DB01593,MESH:D008107,40
DB01593,MESH:D008325,40
DB01593,MESH:D008545,40
DB01593,MESH:D009101,40
DB01593,MESH:D009202,40
DB01593,MESH:D009203,40
DB01593,MESH:D009336,40
DB01593,MESH:D009369,40
DB01593,MESH:D009410,40
DB01593,MESH:D009422,40
DB01593,MESH:D009436,40
DB01593,MESH:D010051,40
DB01593,MESH:D010259,40
DB01593,MESH:D010300,40
DB01593,MESH:D010523,40
DB01593,MESH:D011014,40
DB01593,MESH:D011085,40
DB01593,MESH:D011225,40
DB01593,MESH:D011297,40
DB01593,MESH:D011471,40
DB01593,MESH:D011488,40
DB01593,MESH:D011507,40
DB01593,MESH:D012162,40
DB01593,MESH:D012608,40
DB01593,MESH:D012640,40
DB01593,MESH:D012883,8
DB01593,MESH:D013276,40
DB01593,MESH:D013733,40
DB01593,MESH:D014062,40
DB01593,MESH:D016481,40
DB01593,MESH:D018450,40
DB01593,MESH:D019465,40
DB01593,MESH:D024821,40
DB01593,MESH:D049188,40
DB01593,MESH:D050197,40
DB01593,MESH:D054058,40
DB01593,MESH:D056486,40
DB01593,MESH:D058065,40
DB01593,MESH:D058186,40
DB01593,MESH:D066088,0
DB01593,MESH:D066126,40
DB00624,MESH:D000067877,0
DB00624,MESH:D000230,40
DB00624,MESH:D000787,40
DB00624,MESH:D000987,40
DB00624,MESH:D001008,40
DB00624,MESH:D001724,40
DB00624,MESH:D001943,40
DB00624,MESH:D002056,40
DB00624,MESH:D002318,40
DB00624,MESH:D002545,40
DB00624,MESH:D002561,40
DB00624,MESH:D003456,40
DB00624,MESH:D003865,40
DB00624,MESH:D003866,40
DB00624,MESH:D004409,40
DB00624,MESH:D004831,40
DB00624,MESH:D005221,40
DB00624,MESH:D005317,40
DB00624,MESH:D005355,40
DB00624,MESH:D005832,40
DB00624,MESH:D005909,40
DB00624,MESH:D006331,40
DB00624,MESH:D006333,40
DB00624,MESH:D006869,40
DB00624,MESH:D006930,40
DB00624,MESH:D006948,40
DB00624,MESH:D006973,40
DB00624,MESH:D007006,40
DB00624,MESH:D007018,40
DB00624,MESH:D007021,40
DB00624,MESH:D007172,40
DB00624,MESH:D007174,40
DB00624,MESH:D007248,40
DB00624,MESH:D007333,40
DB00624,MESH:D007680,40
DB00624,MESH:D008113,40
DB00624,MESH:D008228,40
DB00624,MESH:D008288,40
DB00624,MESH:D008325,40
DB00624,MESH:D008546,40
DB00624,MESH:D008569,40
DB00624,MESH:D009362,40
DB00624,MESH:D009369,40
DB00624,MESH:D009395,40
DB00624,MESH:D009422,40
DB00624,MESH:D009437,40
DB00624,MESH:D010146,40
DB00624,MESH:D011085,40
DB00624,MESH:D011086,40
DB00624,MESH:D011470,40
DB00624,MESH:D011472,40
DB00624,MESH:D012734,40
DB00624,MESH:D012771,40
DB00624,MESH:D013226,40
DB00624,MESH:D013375,40
DB00624,MESH:D013927,40
DB00624,MESH:D015175,40
DB00624,MESH:D015427,40
DB00624,MESH:D015430,40
DB00624,MESH:D015674,40
DB00624,MESH:D017202,40
DB00624,MESH:D017588,0
DB00624,MESH:D018222,0
DB00624,MESH:D019048,40
DB00624,MESH:D019247,40
DB00624,MESH:D019970,40
DB00624,MESH:D020018,40
DB00624,MESH:D020258,40
DB00624,MESH:D020347,40
DB00624,MESH:D048629,40
DB00624,MESH:D061205,0
DB00285,MESH:D000068079,40
DB00285,MESH:D000437,40
DB00285,MESH:D000568,40
DB00285,MESH:D000855,40
DB00285,MESH:D001008,40
DB00285,MESH:D001247,40
DB00285,MESH:D001281,40
DB00285,MESH:D001342,40
DB00285,MESH:D001480,40
DB00285,MESH:D001714,40
DB00285,MESH:D002779,40
DB00285,MESH:D003865,40
DB00285,MESH:D003866,40
DB00285,MESH:D004421,40
DB00285,MESH:D004830,40
DB00285,MESH:D005334,40
DB00285,MESH:D005687,40
DB00285,MESH:D006261,40
DB00285,MESH:D006930,40
DB00285,MESH:D006948,40
DB00285,MESH:D006966,40
DB00285,MESH:D006973,40
DB00285,MESH:D007035,40
DB00285,MESH:D007174,40
DB00285,MESH:D007177,40
DB00285,MESH:D008881,40
DB00285,MESH:D009069,40
DB00285,MESH:D009325,40
DB00285,MESH:D009395,40
DB00285,MESH:D009437,40
DB00285,MESH:D009771,40
DB00285,MESH:D010292,40
DB00285,MESH:D010302,40
DB00285,MESH:D010698,40
DB00285,MESH:D011605,40
DB00285,MESH:D012148,40
DB00285,MESH:D012559,40
DB00285,MESH:D012640,40
DB00285,MESH:D012798,40
DB00285,MESH:D013610,40
DB00285,MESH:D014029,40
DB00285,MESH:D014202,40
DB00285,MESH:D016055,40
DB00285,MESH:D016584,40
DB00285,MESH:D017114,40
DB00285,MESH:D019954,40
DB00285,MESH:D019956,40
DB00285,MESH:D019964,40
DB00285,MESH:D019970,40
DB00285,MESH:D020258,40
DB00285,MESH:D053609,40
DB00285,MESH:D062787,40
DB01076,MESH:D000068079,40
DB01076,MESH:D000740,40
DB01076,MESH:D001018,40
DB01076,MESH:D001247,40
DB01076,MESH:D001259,40
DB01076,MESH:D001284,40
DB01076,MESH:D001749,40
DB01076,MESH:D001930,40
DB01076,MESH:D002543,40
DB01076,MESH:D002761,40
DB01076,MESH:D002779,40
DB01076,MESH:D002780,40
DB01076,MESH:D003324,40
DB01076,MESH:D003327,40
DB01076,MESH:D003556,40
DB01076,MESH:D003866,40
DB01076,MESH:D003930,40
DB01076,MESH:D004211,40
DB01076,MESH:D004401,40
DB01076,MESH:D004417,40
DB01076,MESH:D004802,40
DB01076,MESH:D006332,40
DB01076,MESH:D006333,40
DB01076,MESH:D006417,40
DB01076,MESH:D006463,40
DB01076,MESH:D006505,40
DB01076,MESH:D006529,40
DB01076,MESH:D006937,40
DB01076,MESH:D006938,40
DB01076,MESH:D006943,40
DB01076,MESH:D006949,40
DB01076,MESH:D006951,40
DB01076,MESH:D006973,40
DB01076,MESH:D006976,40
DB01076,MESH:D006984,40
DB01076,MESH:D007009,39
DB01076,MESH:D007249,40
DB01076,MESH:D007674,40
DB01076,MESH:D008106,40
DB01076,MESH:D008881,40
DB01076,MESH:D009203,40
DB01076,MESH:D009220,40
DB01076,MESH:D009336,40
DB01076,MESH:D009369,40
DB01076,MESH:D010146,40
DB01076,MESH:D010523,40
DB01076,MESH:D011507,40
DB01076,MESH:D011537,40
DB01076,MESH:D011658,40
DB01076,MESH:D012206,40
DB01076,MESH:D012640,40
DB01076,MESH:D013119,40
DB01076,MESH:D013610,40
DB01076,MESH:D013733,40
DB01076,MESH:D014517,38
DB01076,MESH:D014652,40
DB01076,MESH:D015228,40
DB01076,MESH:D015428,40
DB01076,MESH:D015431,40
DB01076,MESH:D017114,40
DB01076,MESH:D017240,40
DB01076,MESH:D017285,40
DB01076,MESH:D017544,40
DB01076,MESH:D019693,0
DB01076,MESH:D020521,40
DB01076,MESH:D049310,40
DB01076,MESH:D050197,40
DB01076,MESH:D054537,40
DB01076,MESH:D056486,40
DB01076,MESH:D058186,40
DB09270,MESH:D000068079,40
DB09270,MESH:D002318,40
DB09270,MESH:D002375,40
DB09270,MESH:D005355,40
DB09270,MESH:D006331,40
DB09270,MESH:D006332,40
DB09270,MESH:D006333,40
DB09270,MESH:D006816,0
DB09270,MESH:D007249,40
DB09270,MESH:D009135,40
DB09270,MESH:D009202,40
DB09270,MESH:D015430,40
DB09270,MESH:D015431,40
